ID,Tên,Thông tin mô tả,Tính năng nổi bật,Tính năng khác,Kiểu dáng,Màu bên ngoài,Chiều dài(mm),Chiều dài cơ sở(mm),Chiều rộng(mm),khoảng sáng gầm(mm),Số chỗ ngồi,Trọng lượng bản thân (kg),Trọng lượng toàn tải,Dung tích khoang hành lý (lít),Dung tích khoang hành lý khi gặp ghế sau (lít),Công suất tốt đa,Tốc độ tối đa,0-100,Tầm hoạt động,Dung lượng pin,Chi phí sạc đầy,Chi phí hàng tháng,Sạc chậm (giờ),Sạc tiêu chuẩn (giờ),Sạc treo tường
100000086,VinFast VF8 2025 đủ màu,"✅ Khuyến mãi giảm giá cực khủng + 🎁-✅ Sẵn xe đủ phiên bản nhiều màu giao ngay-✅ Hỗ trợ với LS chỉ từ 6 %, đến 80% giá trị xe cả pin-✅ Miễn 100 /% thu.ế trước bạ.-✅ Bảo hành xe mới 7-10 năm/ pin 8-10 năm ko giới hạn số Km-✅ Hỗ trợ lái thử tận nhà, hoàn thiện mọi thủ tục giấy tờ đăng kí , thu mua lại xe cũ giá cao-✅ Hỗ trợ đki Xanh Platform+Grab-- #VF3 giá chỉ từ: #299Tr-- #VF5 giá chỉ từ: #529Tr-- #VF6 giá chỉ từ: #689Tr-- #VF7 giá chỉ từ: #799Tr-- #VF8 giá chỉ từ: #1019Tr-- #VF9 giá chỉ từ: #1499Tr-----------------------------☎️ Mọi chi tiết xin liên hệ ☎️-VINFAST ĐÀ NẴNG-Zalo/Hotline KD : Mr Tùng-Địa chỉ: 03 Phạm Hùng, Cẩm Lệ , Đà Nẵng-#VinFast #VF3 #VF5 #VF6 #VF7 #VF8 #VF9-#xedien #Xegiatot #otodien",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Cửa sổ trời - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Âm thanh 10 loa - Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Cửa gió điều hoà hàng ghế thứ 2 - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí bên phía trước và sau - Túi khí rèm phía trước và sau - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Trắng,4750,2950,1934,179,5,2540,2990,376,1373,349.0 hp,200 km/h,6.5 giây,420.0 km,82.0 kWh,156000 VNĐ,585000 VNĐ,Sạc đầy khoảng 8-10 giờ,Sạc đầy khoảng 4 giờ,Sạc đầy khoảng 70% dưới 24 phút
100000094,VinFast VF9 Plus 2024 thuê pin CATL – 9000 km,"VinFast VF9 Plus, 7 ghế, trần thép-– Màu đen/nâu, sx 2024-– Xe thuê pin CATL tiên phong 3.1tr/tháng-– Odo lướt 9000 km-– Miễn phí sạc đến 07/2027-– Cam kết k đâm đụng, ngập nước, bao check test thoải mái",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Cửa sổ trời - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp - Khả năng siêu nạp - Khả năng tự lái hoàn toàn - Nội thất bảy chỗ,Âm thanh 13 loa - Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Cửa gió điều hoà hàng ghế thứ 2 - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí bên phía trước và sau - Túi khí rèm phía trước và sau - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Đen,5118,3150,2254,197,7,2830,3306,,,402.0 hp,200 km/h,7.5 giây,480.0 km,92.0 kWh,161000 VNĐ,503000 VNĐ,Sạc đầy khoảng 8-10 giờ,Sạc đầy khoảng 4 giờ,Sạc đầy khoảng 70% dưới 26 phút
100000079,VinFast VF5 Plus 2024 mua pin lướt – 5000 km,"VinFast VF5 Plus mua pin-– Màu đỏ/đen, sx 2024-– Odo siêu lướt 5000km-– Xe lên cam hành trình, cam 360, film, sàn, còn bảo hiểm thân vỏ gần 1 năm-– Miễn phí sạc xe đến 01/2028-– Cam kết k đâm đụng, ngập nước, bao check test thoải mái--Giá: 500tr-Xem xe HCM-Phone/zalo: 0976712851",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Đỏ,3967,2513,1723,182,5,1360,1685,260,900,134.0 hp,130 km/h,12.0 giây,326.4 km,37.2 kWh,64000 VNĐ,320000 VNĐ,Sạc đầy khoảng 18 giờ,Sạc đầy khoảng 6 giờ,Sạc đầy khoảng 70% trong 30 phút
100000092,VinFast VF9 Plus 2023 thuê pin SDI cũ ,"VinFast VF9 Plus, 7 ghế, trần kính-– Màu cam/nâu, sx 2023-– Xe thuê pin tiên phong 3.1tr/tháng-– Odo 1v km-– Xelên film 3M thương gia, thảm sàn Vip, cam hành trình trước sau, giáp gầm bảo vệ pin,...-– Miễn phí sạc đến 07/2027-– Cam kết k đâm đụng, ngập nước, bao check test thoải mái",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Cửa sổ trời - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp - Khả năng siêu nạp - Khả năng tự lái hoàn toàn - Nội thất bảy chỗ,Âm thanh 13 loa - Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Cửa gió điều hoà hàng ghế thứ 2 - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí bên phía trước và sau - Túi khí rèm phía trước và sau - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Khác,5118,3150,2254,197,7,2830,3306,,,402.0 hp,200 km/h,7.5 giây,480.0 km,92.0 kWh,161000 VNĐ,503000 VNĐ,Sạc đầy khoảng 8-10 giờ,Sạc đầy khoảng 4 giờ,Sạc đầy khoảng 70% dưới 26 phút
100000084,VinFast VF9 Eco 2023 lướt ,"VF9 Eco sx 2023, đăng ký 2024-Bản 7 chỗ, Trần Thép, Xuất hd cty cao-Pin Catl, Mua đứt Pin, miễn phí sạc:odo 2.000km-Ace q.tâm call/zl 032.899.3738",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Cửa sổ trời - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp - Khả năng siêu nạp,Âm thanh 13 loa - Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Cửa gió điều hoà hàng ghế thứ 2 - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí bên phía trước và sau - Túi khí rèm phía trước và sau - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Trắng,5118,3150,2254,197,7,2830,3306,,,402.0 hp,200 km/h,7.5 giây,480.0 km,92.0 kWh,161000 VNĐ,503000 VNĐ,Sạc đầy khoảng 8-10 giờ,Sạc đầy khoảng 4 giờ,Sạc đầy khoảng 70% dưới 26 phút
100000080,VinFast VF9 Plus 2023 mới,Xe VF9 Plus Trần Kinh còn duy nhất 1 Xám-- Tặng 70tr ví Vinpoint,Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Cửa sổ trời - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp - Khả năng siêu nạp - Khả năng tự lái hoàn toàn - Nội thất bảy chỗ,Âm thanh 13 loa - Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Cửa gió điều hoà hàng ghế thứ 2 - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí bên phía trước và sau - Túi khí rèm phía trước và sau - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Xám,5118,3150,2254,197,7,2830,3306,,,402.0 hp,200 km/h,7.5 giây,480.0 km,92.0 kWh,161000 VNĐ,503000 VNĐ,Sạc đầy khoảng 8-10 giờ,Sạc đầy khoảng 4 giờ,Sạc đầy khoảng 70% dưới 26 phút
100000069,VinFast VF5 2025 xám,"✅ Khuyến mãi giảm giá cực khủng + 🎁-✅ Sẵn xe đủ phiên bản nhiều màu giao ngay-✅ Hỗ trợ với LS chỉ từ 6 %, đến 80% giá trị xe cả pin-✅ Miễn 100 /% thu.ế trước bạ.-✅ Bảo hành xe mới 7-10 năm/ pin 8-10 năm ko giới hạn số Km-✅ Hỗ trợ lái thử tận nhà, hoàn thiện mọi thủ tục giấy tờ đăng kí , thu mua lại xe cũ giá cao-✅ Hỗ trợ đki Xanh Platform+Grab-- #VF3 giá chỉ từ: #299Tr-- #VF5 giá chỉ từ: #529Tr-- #VF6 giá chỉ từ: #689Tr-- #VF7 giá chỉ từ: #799Tr-- #VF8 giá chỉ từ: #1019Tr-- #VF9 giá chỉ từ: #1499Tr-----------------------------☎️ Mọi chi tiết xin liên hệ ☎️-VINFAST ĐÀ NẴNG-Zalo/Hotline KD : Mr Tùng-Địa chỉ: 03 Phạm Hùng, Cẩm Lệ , Đà Nẵng-#VinFast #VF3 #VF5 #VF6 #VF7 #VF8 #VF9-#xedien #Xegiatot #otodien",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Xám,3967,2513,1723,182,5,1360,1685,260,900,134.0 hp,130 km/h,12.0 giây,326.4 km,37.2 kWh,64000 VNĐ,320000 VNĐ,Sạc đầy khoảng 18 giờ,Sạc đầy khoảng 6 giờ,Sạc đầy khoảng 70% trong 30 phút
100000061,VinFast VF3 2025 đủ màu,"✅ Khuyến mãi giảm giá cực khủng + 🎁-✅ Sẵn xe đủ phiên bản nhiều màu giao ngay-✅ Hỗ trợ với LS chỉ từ 6 %, đến 80% giá trị xe cả pin-✅ Miễn 100 /% thu.ế trước bạ.-✅ Bảo hành xe mới 7-10 năm/ pin 8-10 năm ko giới hạn số Km-✅ Hỗ trợ lái thử tận nhà, hoàn thiện mọi thủ tục giấy tờ đăng kí , thu mua lại xe cũ giá cao-✅ Hỗ trợ đki Xanh Platform+Grab-- #VF3 giá chỉ từ: #299Tr-- #VF5 giá chỉ từ: #529Tr-- #VF6 giá chỉ từ: #689Tr-- #VF7 giá chỉ từ: #799Tr-- #VF8 giá chỉ từ: #1019Tr-- #VF9 giá chỉ từ: #1499Tr-----------------------------☎️ Mọi chi tiết xin liên hệ ☎️-VINFAST ĐÀ NẴNG-Zalo/Hotline KD : Mr Tùng-Địa chỉ: 03 Phạm Hùng, Cẩm Lệ , Đà Nẵng-#VinFast #VF3 #VF5 #VF6 #VF7 #VF8 #VF9-#xedien #Xegiatot #otodien",Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hỗ trợ khởi hành ngang dốc - Kiểm soát lực kéo - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Khác,3190,2075,1679,191,5,857,1157,36,285,43.0 hp,100 km/h,19.3 giây,210.0 km,18.6 kWh,25000 VNĐ,384000 VNĐ,Sạc đầy khoảng 18 giờ,Sạc đầy khoảng 6 giờ,Sạc đầy khoảng 70% trong 36 phút
100000071,VinFast VF7 2025 hỗ trợ giá tốt,"✅ Khuyến mãi giảm giá cực khủng + 🎁-✅ Sẵn xe đủ phiên bản nhiều màu giao ngay-✅ Hỗ trợ với LS chỉ từ 6 %, đến 80% giá trị xe cả pin-✅ Miễn 100 /% thu.ế trước bạ.-✅ Bảo hành xe mới 7-10 năm/ pin 8-10 năm ko giới hạn số Km-✅ Hỗ trợ lái thử tận nhà, hoàn thiện mọi thủ tục giấy tờ đăng kí , thu mua lại xe cũ giá cao-✅ Hỗ trợ đki Xanh Platform+Grab-- #VF3 giá chỉ từ: #299Tr-- #VF5 giá chỉ từ: #529Tr-- #VF6 giá chỉ từ: #689Tr-- #VF7 giá chỉ từ: #799Tr-- #VF8 giá chỉ từ: #1019Tr-- #VF9 giá chỉ từ: #1499Tr-----------------------------☎️ Mọi chi tiết xin liên hệ ☎️-VINFAST ĐÀ NẴNG-Zalo/Hotline KD : Mr Tùng-Địa chỉ: 03 Phạm Hùng, Cẩm Lệ , Đà Nẵng-#VinFast #VF3 #VF5 #VF6 #VF7 #VF8 #VF9-#xedien #Xegiatot #otodien",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Xanh lá,4545,2840,1890,190,5,,,,,201.0 hp,175 km/h,9.5 giây,450.0 km,75.3 kWh,132000 VNĐ,465000 VNĐ,Sạc đầy khoảng 18 giờ,Sạc đầy khoảng 7 giờ,Sạc đầy khoảng 70% trong 28 phút
100000067,VinFast VF5 S 2025 đỏ,"✅ Khuyến mãi giảm giá cực khủng + 🎁-✅ Sẵn xe đủ phiên bản nhiều màu giao ngay-✅ Hỗ trợ với LS chỉ từ 6 %, đến 80% giá trị xe cả pin-✅ Miễn 100 /% thu.ế trước bạ.-✅ Bảo hành xe mới 7-10 năm/ pin 8-10 năm ko giới hạn số Km-✅ Hỗ trợ lái thử tận nhà, hoàn thiện mọi thủ tục giấy tờ đăng kí , thu mua lại xe cũ giá cao-✅ Hỗ trợ đki Xanh Platform+Grab-- #VF3 giá chỉ từ: #299Tr-- #VF5 giá chỉ từ: #529Tr-- #VF6 giá chỉ từ: #689Tr-- #VF7 giá chỉ từ: #799Tr-- #VF8 giá chỉ từ: #1019Tr-- #VF9 giá chỉ từ: #1499Tr-----------------------------☎️ Mọi chi tiết xin liên hệ ☎️-VINFAST ĐÀ NẴNG-Zalo/Hotline KD : Mr Tùng-Địa chỉ: 03 Phạm Hùng, Cẩm Lệ , Đà Nẵng-#VinFast #VF3 #VF5 #VF6 #VF7 #VF8 #VF9-#xedien #Xegiatot #otodien",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Đỏ,3967,2513,1723,182,5,1360,1685,260,900,134.0 hp,130 km/h,12.0 giây,326.4 km,37.2 kWh,64000 VNĐ,320000 VNĐ,Sạc đầy khoảng 18 giờ,Sạc đầy khoảng 6 giờ,Sạc đầy khoảng 70% trong 30 phút
100000060,VinFast VF6 2025 đen,"✅ Khuyến mãi giảm giá cực khủng + 🎁-✅ Sẵn xe đủ phiên bản nhiều màu giao ngay-✅ Hỗ trợ với LS chỉ từ 6 %, đến 80% giá trị xe cả pin-✅ Miễn 100 /% thu.ế trước bạ.-✅ Bảo hành xe mới 7-10 năm/ pin 8-10 năm ko giới hạn số Km-✅ Hỗ trợ lái thử tận nhà, hoàn thiện mọi thủ tục giấy tờ đăng kí , thu mua lại xe cũ giá cao-✅ Hỗ trợ đki Xanh Platform+Grab-- #VF3 giá chỉ từ: #299Tr-- #VF5 giá chỉ từ: #529Tr-- #VF6 giá chỉ từ: #689Tr-- #VF7 giá chỉ từ: #799Tr-- #VF8 giá chỉ từ: #1019Tr-- #VF9 giá chỉ từ: #1499Tr-----------------------------☎️ Mọi chi tiết xin liên hệ ☎️-VINFAST ĐÀ NẴNG-Zalo/Hotline KD : Mr Tùng-Địa chỉ: 03 Phạm Hùng, Cẩm Lệ , Đà Nẵng-#VinFast #VF3 #VF5 #VF6 #VF7 #VF8 #VF9-#xedien #Xegiatot #otodien",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Đen,4238,2730,1820,170,5,1550,1977,350,1275,134.0 hp,150 km/h,8.5 giây,399.0 km,59.6 kWh,104000 VNĐ,400000 VNĐ,Sạc đầy khoảng 18 giờ,Sạc đầy khoảng 9 giờ,"Sạc đầy khoảng 70% trong 24,19 phút"
100000059,VinFast VF5 2025 đủ màu,"✅ Khuyến mãi giảm giá cực khủng + 🎁-✅ Sẵn xe đủ phiên bản nhiều màu giao ngay-✅ Hỗ trợ với LS chỉ từ 6 %, đến 80% giá trị xe cả pin-✅ Miễn 100 /% thu.ế trước bạ.-✅ Bảo hành xe mới 7-10 năm/ pin 8-10 năm ko giới hạn số Km-✅ Hỗ trợ lái thử tận nhà, hoàn thiện mọi thủ tục giấy tờ đăng kí , thu mua lại xe cũ giá cao-✅ Hỗ trợ đki Xanh Platform+Grab-- #VF3 giá chỉ từ: #299Tr-- #VF5 giá chỉ từ: #529Tr-- #VF6 giá chỉ từ: #689Tr-- #VF7 giá chỉ từ: #799Tr-- #VF8 giá chỉ từ: #1019Tr-- #VF9 giá chỉ từ: #1499Tr-----------------------------☎️ Mọi chi tiết xin liên hệ ☎️-VINFAST ĐÀ NẴNG-Zalo/Hotline KD : Mr Tùng-Địa chỉ: 03 Phạm Hùng, Cẩm Lệ , Đà Nẵng-#VinFast #VF3 #VF5 #VF6 #VF7 #VF8 #VF9-#xedien #Xegiatot #otodien",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Đỏ,3967,2513,1723,182,5,1360,1685,260,900,134.0 hp,130 km/h,12.0 giây,326.4 km,37.2 kWh,64000 VNĐ,320000 VNĐ,Sạc đầy khoảng 18 giờ,Sạc đầy khoảng 6 giờ,Sạc đầy khoảng 70% trong 30 phút
100000062,VinFast VF6 2025 trắng giá tốt,"✅ Khuyến mãi giảm giá cực khủng + 🎁-✅ Sẵn xe đủ phiên bản nhiều màu giao ngay-✅ Hỗ trợ với LS chỉ từ 6 %, đến 80% giá trị xe cả pin-✅ Miễn 100 /% thu.ế trước bạ.-✅ Bảo hành xe mới 7-10 năm/ pin 8-10 năm ko giới hạn số Km-✅ Hỗ trợ lái thử tận nhà, hoàn thiện mọi thủ tục giấy tờ đăng kí , thu mua lại xe cũ giá cao-✅ Hỗ trợ đki Xanh Platform+Grab-- #VF3 giá chỉ từ: #299Tr-- #VF5 giá chỉ từ: #529Tr-- #VF6 giá chỉ từ: #689Tr-- #VF7 giá chỉ từ: #799Tr-- #VF8 giá chỉ từ: #1019Tr-- #VF9 giá chỉ từ: #1499Tr-----------------------------☎️ Mọi chi tiết xin liên hệ ☎️-VINFAST ĐÀ NẴNG-Zalo/Hotline KD : Mr Tùng-Địa chỉ: 03 Phạm Hùng, Cẩm Lệ , Đà Nẵng-#VinFast #VF3 #VF5 #VF6 #VF7 #VF8 #VF9-#xedien #Xegiatot #otodien",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Trắng,4238,2730,1820,170,5,1550,1977,350,1275,134.0 hp,150 km/h,8.5 giây,399.0 km,59.6 kWh,104000 VNĐ,400000 VNĐ,Sạc đầy khoảng 18 giờ,Sạc đầy khoảng 9 giờ,"Sạc đầy khoảng 70% trong 24,19 phút"
