id,reasoning,brand,car_model,imputed_year,imputed_mileage_km,imputed_condition,battery_status,is_accident_free,has_aftermarket_mods
2194,"No explicit year in Name ('VinFast Nerio Green đủ màu hỗ trợ giá tốt'). Model inferred from 'Nerio' in Name. Other fields not explicitly mentioned in the text: imputed_mileage_km, imputed_condition, battery_status, is_accident_free, has_aftermarket_mods -> Not explicitly mentioned, returning null.",VinFast,Nerio,,,,,,True
2195,"Year inferred from phrase '2025' in Name ('VinFast VF5 Plus 2025 mới Giao Ngay'). Model inferred from 'VF5 Plus' in Name. Other fields not explicitly mentioned in the text: imputed_mileage_km, imputed_condition, battery_status, is_accident_free, has_aftermarket_mods -> Not explicitly mentioned, returning null.",VinFast,VF5 Plus,2025.0,,,,,True
2196,"No explicit year in Name ('VinFast Minio Green nhỏ gọn tiện lợi'). Model inferred from 'Minio' in Name. Other fields not explicitly mentioned in the text: imputed_mileage_km, imputed_condition, battery_status, is_accident_free, has_aftermarket_mods -> Not explicitly mentioned, returning null.",VinFast,Minio,,,,,,True
2197,"Year inferred from phrase '2025' in Name ('VinFast VF6 Plus 2025 VinFast Đồng Nai'). Model inferred from 'VF6 Plus' in Name. Other fields not explicitly mentioned in the text: imputed_mileage_km, imputed_condition, battery_status, is_accident_free, has_aftermarket_mods -> Not explicitly mentioned, returning null.",VinFast,VF6 Plus,2025.0,,,,,True
2198,"Year inferred from phrase '2023 thuê pin CATL mới' in Name ('VinFast VF9 Plus 2023 thuê pin CATL mới'). Model inferred from 'VF9 Plus' in Name. Other fields not explicitly mentioned in the text: imputed_mileage_km, imputed_condition, battery_status, is_accident_free, has_aftermarket_mods -> Not explicitly mentioned, returning null.",VinFast,VF9 Plus,2023.0,,,,,True
2199,"Year inferred from phrase '2025' in Name ('VinFast Herio Green 2025 đủ màu'). Model inferred from 'Herio' in Name. Other fields not explicitly mentioned in the text: imputed_mileage_km, imputed_condition, battery_status, is_accident_free, has_aftermarket_mods -> Not explicitly mentioned, returning null.",VinFast,Herio,2025.0,,,,,True
2200,"No explicit year in Name ('VinFast Limo Green hỗ trợ 100% thuế trước bạ'). Model inferred from 'Limo' in Name. Other fields not explicitly mentioned in the text: imputed_mileage_km, imputed_condition, battery_status, is_accident_free, has_aftermarket_mods -> Not explicitly mentioned, returning null.",VinFast,Limo,,,,,,True
2201,"No explicit year in Name ('VinFast Herio Green hổ trợ 100% thuế trước bạ'). Model inferred from 'Herio' in Name. Other fields not explicitly mentioned in the text: imputed_mileage_km, imputed_condition, battery_status, is_accident_free, has_aftermarket_mods -> Not explicitly mentioned, returning null.",VinFast,Herio,,,,,,True
2202,"Year inferred from phrase '2023 thuê pin SDI cũ' in Name ('VinFast VF9 Plus 2023 thuê pin SDI cũ – 35000 km'). Model inferred from 'VF9 Plus' in Name. Other fields not explicitly mentioned in the text: imputed_mileage_km, imputed_condition, battery_status, is_accident_free, has_aftermarket_mods -> Not explicitly mentioned, returning null.",VinFast,VF9 Plus,2023.0,,,,,True
2203,"No explicit year in Name ('VinFast Nerio Green hỗ trợ 100% thuế trước bạ'). Model inferred from 'Nerio' in Name. Other fields not explicitly mentioned in the text: imputed_mileage_km, imputed_condition, battery_status, is_accident_free, has_aftermarket_mods -> Not explicitly mentioned, returning null.",VinFast,Nerio,,,,,,True
2204,"Year inferred from phrase '2025 mới' in Name ('VinFast Herio Green 2025 mới'). Model inferred from 'Herio' in Name. Other fields not explicitly mentioned in the text: imputed_mileage_km, imputed_condition, battery_status, is_accident_free, has_aftermarket_mods -> Not explicitly mentioned, returning null.",VinFast,Herio,2025.0,,,,,True
2175,Year inferred from 'VF9 2024' in the Name. Battery status inferred from 'giá bán đã bao gồm pin'.,VinFast,VF9,2024.0,,,Mua pin,,False
2176,Year inferred from '2023' in the Name; Condition inferred as 'Mới 100%' from 'mua pin SDI mới 100%'; Battery status inferred from 'mua pin'.,VinFast,VF9 Plus,2023.0,0.0,Mới 100%,Mua pin,,False
2177,Year inferred from '2025' in the Name; Text includes 'mới' indicating a new car.,VinFast,VF8 Plus,2025.0,0.0,Mới 100%,,,False
2178,Year inferred from '2025' in Name; Text includes 'mới' indicating a new car.,VinFast,VF6 Plus,2025.0,0.0,Mới 100%,,,False
2179,Year inferred from '2025' in Name.,VinFast,VF7 Plus,2025.0,,,,,False
2180,Year inferred from '2025' in Name; Text includes 'mới' indicating a new car.,VinFast,VF7 Plus,2025.0,0.0,Mới 100%,,,False
2181,No year or condition explicitly stated.,VinFast,Minio Green,,,,,,False
2182,Year inferred from '2025' in Name.,VinFast,Minio Green,2025.0,,,,,False
2183,Name includes 'Nerio Green' with no year or new/used indicator.,VinFast,Nerio Green,,,,,,False
2184,Year inferred from '2022 mới' in the Name; indicates a new car.,VinFast,VF8 Plus,2022.0,0.0,Mới 100%,,,False
2185,Year inferred from '2025 mới' in the Name; indicates a new car.,VinFast,VF3,2025.0,0.0,Mới 100%,,,False
2186,Name includes 'Minio Green' with no year or new/used indicator.,VinFast,Minio Green,,,,,,False
2187,Year inferred from '2025 mới' in the Name.,VinFast,Nerio Green,2025.0,0.0,Mới 100%,,,False
2188,Year inferred from '2025 mới' in the Name.,VinFast,VF3,2025.0,0.0,Mới 100%,,,False
2189,Name includes 'Limo Green' with no year or new/used indicator.,VinFast,Limo Green,,,,,,False
2205,"Phrase that led to conclusion: 'VinFast VF3 2025 mới' explicitly states new. Therefore imputed_condition = 'Mới 100%' and, per NEW CAR LOGIC, imputed_mileage_km = 0. Brand inferred as 'VinFast' and car_model as 'VF3'. imputed_year taken as 2025 from the name. Other fields not mentioned in text: battery_status, is_accident_free, has_aftermarket_mods -> null.",VinFast,VF3,2025.0,0.0,Mới 100%,,,False
2206,"Phrase that led to conclusion: 'ODO siêu lướt 2000 km' explicitly states 2000 km. Title indicates '2023 mua pin CATL lướt' and 'mileage' supports used status. Therefore imputed_year=2023, imputed_mileage_km=2000, imputed_condition='Đã qua sử dụng', battery_status='Mua pin'. Other fields null.",VinFast,VF9 Eco,2023.0,2000.0,Đã qua sử dụng,Mua pin,,False
2207,"Phrase that led to conclusion: 'Odo 1.7v km' implies 1.7 x 10^4 km = 17000 km; 'mua pin cũ' indicates just used with battery ownership. Therefore imputed_year=null (not stated in name), imputed_mileage_km=17000, imputed_condition='Đã qua sử dụng', battery_status='Mua pin'. Other fields null.",VinFast,VF6 Plus,,17000.0,Đã qua sử dụng,Mua pin,,False
2208,"Phrase that led to conclusion: Desc includes 'Xe Mới 100%' indicating a new car. Therefore imputed_condition='Mới 100%', imputed_mileage_km=0. Brand 'VinFast', car_model 'VF5 S', imputed_year=2024. Other fields null.",VinFast,VF5 S,2024.0,0.0,Mới 100%,,,False
2209,"Phrase that led to conclusion: 'VinFast VF8 Eco, sx 2022' and 'Odo 3v' implies 30,000 km; 'thuê pin tiên phong' indicates battery rented. Therefore imputed_year=2022, imputed_mileage_km=30000, imputed_condition='Đã qua sử dụng', battery_status='Thuê pin'. Other fields null.",VinFast,VF8 Eco,2022.0,30000.0,Đã qua sử dụng,Thuê pin,,False
2210,"Phrase that led to conclusion: 'VinFast VF9 Plus, sx 2023' and 'Odo 2v km' = 20000 km; 'Xe thuê pin tiên phong' indicates battery rented. Therefore imputed_year=2023, imputed_mileage_km=20000, imputed_condition='Đã qua sử dụng', battery_status='Thuê pin'. Other fields null.",VinFast,VF9 Plus,2023.0,20000.0,Đã qua sử dụng,Thuê pin,,False
2211,"Phrase that led to conclusion: Desc states 'Sẵn xe' and mentions multiple VF6 variants ('VF6 S và VF6 Plus') implying availability without a specific model. Therefore car_model = 'VF6 S / VF6 Plus', imputed_year=null, imputed_mileage_km=null, imputed_condition=null. Other fields null.",VinFast,VF6 S / VF6 Plus,,,,,,False
2212,"Phrase that led to conclusion: 'VinFast VF9 Plus 2023 thuê pin SDI cũ' and 'Odo 2v km' -> 20,000 km; 'thuê pin' indicates battery rented. Therefore imputed_year=2023, imputed_mileage_km=20000, imputed_condition='Đã qua sử dụng', battery_status='Thuê pin'.",VinFast,VF9 Plus,2023.0,20000.0,Đã qua sử dụng,Thuê pin,,False
2213,"Phrase that led to conclusion: Title 'VinFast Limo Green 2025 đủ màu' indicates year 2025; describes multiple color tiers but model field set to 'Limo Green'. Therefore imputed_year=2025, imputed_mileage_km=null, imputed_condition=null; battery_status=null.",VinFast,Limo Green,2025.0,,,,,False
2214,"Phrase that led to conclusion: 'VinFast VF9 Plus 2024 mới' explicitly states new. Therefore imputed_condition='Mới 100%', imputed_mileage_km=0. imputed_year=2024, car_model='VF9 Plus'. Other fields null.",VinFast,VF9 Plus,2024.0,0.0,Mới 100%,,,False
2215,"Phrase that led to conclusion: 'VinFast Limo Green 2025 siêu ưu đãi' includes year 2025; model 'Limo Green'. No explicit new/used status; therefore imputed_year=2025, imputed_mileage_km=null, imputed_condition=null.",VinFast,Limo Green,2025.0,,,,,False
2216,"Phrase that led to conclusion: 'VinFast VF9 Plus 2023 mua pin CATL mới' indicates battery status 'Mua pin'; year 2023 stated; no mileage stated; condition not explicit; therefore imputed_year=2023, imputed_mileage_km=null, imputed_condition=null.",VinFast,VF9 Plus,2023.0,,,Mua pin,,False
2217,"Phrase that led to conclusion: 'VinFast VF8 Lux Plus sx 2024, mua pin CATL' indicates battery purchased; 2024 stated; mileage not given; therefore imputed_year=2024, imputed_mileage_km=null, imputed_condition=null, battery_status='Mua pin'.",VinFast,VF8 Plus,2024.0,,,Mua pin,,False
2218,"Phrase that led to conclusion: 'VinFast VF9 Plus 2023 thuê pin SDI cũ' and 'Odo 1v km' implies 10,000 km; battery rented. Therefore imputed_year=2023, imputed_mileage_km=10000, imputed_condition='Đã qua sử dụng', battery_status='Thuê pin'.",VinFast,VF9 Plus,2023.0,10000.0,Đã qua sử dụng,Thuê pin,,False
2219,"Phrase that led to conclusion: 'VinFast VF8 Plus 2022 thuê pin cũ' and 'Odo 40000 km' explicitly states 40,000 km; battery rented; year 2022. Therefore imputed_year=2022, imputed_mileage_km=40000, imputed_condition='Đã qua sử dụng', battery_status='Thuê pin'.",VinFast,VF8 Plus,2022.0,40000.0,Đã qua sử dụng,Thuê pin,,False
2235,"Based on the phrase 'VinFast VF8 2025 đủ màu', which does not specify condition or mileage, imputed_condition=null and imputed_mileage_km=null.",VinFast,VF8,2025,,,,,False
2236,The phrase 'VinFast VF e34 2022 cũ' indicates used; the text also states 'odo 2.6v km' which translates to 26000 km; and 'Thuê pin tiên phong' indicates battery status.,VinFast,VF e34,2022,26000.0,Đã qua sử dụng,Thuê pin,,False
2237,"The phrase 'VinFast VF3 2024 mới' indicates new, so imputed_mileage_km=0.",VinFast,VF3,2024,0.0,Mới 100%,,,False
2238,"The phrase 'VinFast VF8 2025 đủ màu hỗ trợ giá tốt' includes 'bảo hành xe mới' indicating new, hence imputed_mileage_km=0.",VinFast,VF8,2025,0.0,Mới 100%,,,False
2239,The phrase 'VinFast VF9 Plus 2023 mới' indicates new.,VinFast,VF9 Plus,2023,0.0,Mới 100%,,,False
2240,"The phrase 'VinFast VF8 2025 xanh dương' with the promotional list includes 'bảo hành xe mới', indicating new.",VinFast,VF8,2025,0.0,Mới 100%,,,False
2241,The phrase 'VinFast VF8 Eco 2022 cũ' indicates used; mileage not specified.,VinFast,VF8 Eco,2022,,Đã qua sử dụng,Mua pin,,False
2242,The phrase 'VinFast VF8 Eco 2024 mới' indicates new.,VinFast,VF8 Eco,2024,0.0,Mới 100%,,,False
2243,"The phrase 'VinFast VF9 Eco 2023 lướt' indicates used; 'Pin Catl, Mua đứt Pin' indicates battery status 'Mua pin'.",VinFast,VF9 Eco,2023,,Đã qua sử dụng,Mua pin,,False
2244,The phrase 'VinFast VF3 2025 xanh SM' indicates year 2025 and typical new-model listing; mileage not provided.,VinFast,VF3,2025,,Mới 100%,,,False
2245,The phrase 'VinFast VF5 Plus 2025 mới' indicates new.,VinFast,VF5 Plus,2025,0.0,Mới 100%,,,False
2246,The phrase 'VinFast VF8 Eco 2022 cũ' indicates used; 'Xe mua pin' indicates battery status.,VinFast,VF8 Eco,2022,,Đã qua sử dụng,Mua pin,,False
2247,The phrase 'VinFast VF9 Plus 2023 cũ' indicates used; 'thuê pin tiên phong' indicates battery status.,VinFast,VF9 Plus,2023,,Đã qua sử dụng,Thuê pin,,False
2248,The phrase 'VinFast VF e34 2022 thuê pin cũ' indicates used; 'thuê pin' is battery status.,VinFast,VF e34,2022,,Đã qua sử dụng,Thuê pin,,False
2249,The phrase 'VinFast VF6 S 2024 mua pin cũ' indicates used; 'mua pin' battery status.,VinFast,VF6 S,2024,,Đã qua sử dụng,Mua pin,,False
2220,"Odo indicated by 'Odo 3.4v km' -> 34,000 km. The name contains 'cũ' indicating used. The description includes 'Cam kết k đâm đụng, ngập nước' implying accident-free. Additionally, 'phim, thảm, sàn' are aftermarket items listed for the car.",VinFast,VF5 Plus,2023,34000.0,Đã qua sử dụng,,True,True
2221,"Description includes 'mua pin', which maps to battery_status 'Mua pin'. No explicit car condition or ODO provided, so mileage/condition null.",VinFast,VF6 S,2024,,,Mua pin,,True
2222,"Description states 'VinFast VF3 2025 mới' but also 'Xe đi được 215km'. Since there is no explicit 'Mới 100%' condition, imputed_condition remains null. Mileage is 215 km from the text.",VinFast,VF3,2025,215.0,,,,False
2223,"Odo 'lướt 9000 km' indicates use. 'mua pin' indicates battery purchase. 'Cam kết k đâm đụng, ngập nước' present. Mods present: 'phim', 'sàn', 'gương điện tự động', 'đèn bi led' listed.",VinFast,VF5 Plus,2024,9000.0,Đã qua sử dụng,Mua pin,True,True
2224,Name includes 'Xe Mới 100%' indicating a new vehicle. Mileage not provided.,VinFast,VF7 Base,2024,,Mới 100%,,,False
2225,"Odo '2.3v km' -> 23,000 km. Name contains 'thuê pin cũ' but description starts with 'mua pin', so battery_status is 'Mua pin'. Name includes 'cũ', indicating used. Mods listed: 'phim, sàn, gương điện tự động, đèn bi led'",VinFast,VF5 Plus,2023,23000.0,Đã qua sử dụng,Mua pin,True,True
2226,"Odo '2.8v km' -> 28,000 km. Description includes 'mua pin cũ' and 'phim cách nhiệt, sàn cao su' indicating aftermarket mods. Cam kết 'k đâm đụng, ngập nước' present.",VinFast,VF5 Plus,2024,28000.0,Đã qua sử dụng,Mua pin,True,True
2227,Name includes 'mới' and '2024 mới' indicating a new vehicle. No mileage provided.,VinFast,VF8S,2024,,Mới 100%,,,False
2228,"Odo '1.7v km' -> 17,000 km. Description includes 'thuê pin' indicating rental battery. Name includes 'cũ' but ODO implies used. Cam kết 'k đâm đụng, ngập nước' present.",VinFast,VF e34,2022,17000.0,Đã qua sử dụng,Thuê pin,True,False
2229,Name includes 'cũ' indicating used. No mileage specified in text.,VinFast,VF5 Plus,2024,,Đã qua sử dụng,,,False
2230,"Odo '7000 km' and text 'mua pin lướt' implies used with 7,000 km. Battery_status 'Mua pin'.",VinFast,VF7 Plus,2024,7000.0,Đã qua sử dụng,Mua pin,,False
2231,"Odo '2500 km'; 'thuê pin CATL' indicates rental battery. Modifications listed: 'ốp gầm inox 304', 'film', 'sàn Nappan'. 'Cam kết k đâm đụng, ngập nước' present.",VinFast,VF9 Plus,2023,2500.0,Đã qua sử dụng,Thuê pin,True,True
2232,"Odo '6300 km'; 'thuê pin CATL' indicates rental battery. 'Cam kết k đâm đụng, ngập nước' present.",VinFast,VF9 Plus,2023,6300.0,Đã qua sử dụng,Thuê pin,True,False
2233,"Odo '12000 km'; description includes 'cũ' (used) and 'Mua pin'. Modifications listed: 'film', 'sàn', 'cốp điện'. 'Cam kết k đâm đụng, ngập nước' present.",VinFast,VF8 Eco,2024,12000.0,Đã qua sử dụng,Mua pin,True,True
2234,"Odo '9000 km'; 'thuê pin CATL' indicates rental battery. 'Cam kết k đâm đụng, ngập nước' present; no explicit aftermarket mods mentioned.",VinFast,VF9 Plus,2024,9000.0,Đã qua sử dụng,Thuê pin,True,False
2250,"Brand inferred from Name: 'VinFast'. Car model parsed as 'VF9 Plus'. Imputed year inferred from 'sx 2023'. Odometer noted as 'Odo 1v km' -> 10000 km. Condition inferred from 'cũ' -> 'Đã qua sử dụng'. Battery status inferred from 'Thuê pin'. Accident-free inferred from 'Cam kết k đâm đụng, ngập nước'. Aftermarket mods inferred from 'xelên film 3M thương gia, thảm sàn Vip, cam hành trình trước sau, giáp gầm bảo vệ pin'.",VinFast,VF9 Plus,2023,10000.0,Đã qua sử dụng,Thuê pin,True,True
2251,"Brand inferred from Name: 'VinFast'. Car model parsed as 'VF e34'. Imputed year inferred from 'sx 2022'. Odometer noted as 'Odo 4v' -> 40000 km. Condition inferred from 'thuê pin cũ' and 'cũ' -> 'Đã qua sử dụng'. Battery status inferred from 'Thuê pin'. Accident-free inferred from 'Cam kết k đâm đụng, ngập nước, bao check test thoải mái'. Aftermarket mods inferred from 'Xe dán film, thảm sàn'.",VinFast,VF e34,2022,40000.0,Đã qua sử dụng,Thuê pin,True,True
2252,Brand inferred from Name: 'VinFast'. Car model parsed as 'VF3'. Imputed year inferred from '2025'. No explicit ODO value found in Desc -> mileage=null. No explicit condition -> imputed_condition=null. No explicit battery status -> battery_status=null. No explicit accident info -> is_accident_free=null. No explicit aftermarket mods -> has_aftermarket_mods=null.,VinFast,VF3,2025,,,,,True
2253,"Brand inferred from Name: 'VinFast'. Car model parsed as 'VF e34'. Imputed year inferred from 'sx 2022'. Odometer noted as 'Odo 6v' -> 60000 km. Condition inferred from 'thuê pin cũ' and 'cũ' -> 'Đã qua sử dụng'. Battery status inferred from 'Thuê pin'. Accident-free inferred from 'Cam kết k đâm đụng, ngập nước, bao check test thoải mái'. Aftermarket mods inferred from 'Xe đã lên film cách nhiệt cao cấp, thảm sàn'.",VinFast,VF e34,2022,60000.0,Đã qua sử dụng,Thuê pin,True,True
